name,Project_Creation,Commit_id,Commit_Date
mongo,"2009-01-15 08:15:18",439758,"2012-12-04 16:19:44"
mongo,"2009-01-15 08:15:18",439765,"2013-01-08 17:43:51"
mongo,"2009-01-15 08:15:18",439772,"2012-12-21 12:54:20"
mongo,"2009-01-15 08:15:18",439777,"2013-03-08 06:32:02"
mongo,"2009-01-15 08:15:18",439784,"2013-03-07 07:00:58"
mongo,"2009-01-15 08:15:18",439788,"2013-03-06 08:42:07"
mongo,"2009-01-15 08:15:18",439793,"2013-03-01 14:41:38"
mongo,"2009-01-15 08:15:18",439802,"2013-03-01 11:34:02"
mongo,"2009-01-15 08:15:18",439809,"2013-03-01 11:14:00"
mongo,"2009-01-15 08:15:18",439813,"2013-03-05 13:04:54"
mongo,"2009-01-15 08:15:18",439821,"2013-03-05 09:26:36"
mongo,"2009-01-15 08:15:18",439830,"2013-03-05 09:21:18"
mongo,"2009-01-15 08:15:18",439836,"2013-03-05 09:17:04"
mongo,"2009-01-15 08:15:18",439844,"2013-03-05 09:11:26"
mongo,"2009-01-15 08:15:18",439848,"2013-03-05 07:35:07"
mongo,"2009-01-15 08:15:18",439852,"2013-03-05 07:39:10"
mongo,"2009-01-15 08:15:18",439857,"2013-03-04 21:51:07"
mongo,"2009-01-15 08:15:18",439861,"2013-03-04 13:43:23"
mongo,"2009-01-15 08:15:18",439864,"2013-03-04 12:28:42"
mongo,"2009-01-15 08:15:18",439869,"2013-03-04 11:19:24"
mongo,"2009-01-15 08:15:18",439874,"2013-03-04 08:38:24"
mongo,"2009-01-15 08:15:18",439882,"2013-03-04 10:59:04"
mongo,"2009-01-15 08:15:18",439887,"2013-03-03 08:38:44"
mongo,"2009-01-15 08:15:18",439891,"2013-03-04 09:43:12"
mongo,"2009-01-15 08:15:18",439894,"2013-03-04 08:35:53"
mongo,"2009-01-15 08:15:18",439901,"2013-03-04 08:44:24"
mongo,"2009-01-15 08:15:18",439910,"2013-03-04 08:23:55"
mongo,"2009-01-15 08:15:18",439915,"2013-03-02 05:51:46"
mongo,"2009-01-15 08:15:18",439918,"2013-03-02 05:37:59"
mongo,"2009-01-15 08:15:18",439930,"2013-03-01 14:26:11"
mongo,"2009-01-15 08:15:18",439943,"2013-03-01 11:01:34"
mongo,"2009-01-15 08:15:18",439948,"2013-02-25 16:54:19"
mongo,"2009-01-15 08:15:18",439952,"2013-02-25 14:15:33"
mongo,"2009-01-15 08:15:18",439961,"2013-03-01 10:07:35"
mongo,"2009-01-15 08:15:18",439971,"2013-02-28 14:57:51"
mongo,"2009-01-15 08:15:18",439979,"2013-02-28 14:01:56"
mongo,"2009-01-15 08:15:18",439992,"2013-03-01 10:40:05"
mongo,"2009-01-15 08:15:18",439997,"2013-03-01 10:45:38"
mongo,"2009-01-15 08:15:18",440000,"2013-03-01 10:31:39"
mongo,"2009-01-15 08:15:18",440004,"2013-03-01 08:59:30"
mongo,"2009-01-15 08:15:18",440015,"2013-02-27 16:49:28"
mongo,"2009-01-15 08:15:18",440020,"2013-03-01 08:18:00"
mongo,"2009-01-15 08:15:18",440023,"2013-03-01 07:06:18"
mongo,"2009-01-15 08:15:18",440027,"2013-03-01 05:04:19"
mongo,"2009-01-15 08:15:18",440031,"2013-03-01 03:29:59"
mongo,"2009-01-15 08:15:18",440036,"2013-03-01 02:12:15"
mongo,"2009-01-15 08:15:18",440044,"2013-02-28 10:13:47"
mongo,"2009-01-15 08:15:18",440049,"2013-02-28 15:19:47"
mongo,"2009-01-15 08:15:18",440055,"2013-02-28 14:34:30"
mongo,"2009-01-15 08:15:18",440057,"2013-02-28 13:43:45"
mongo,"2009-01-15 08:15:18",440061,"2013-02-27 10:26:16"
mongo,"2009-01-15 08:15:18",440065,"2013-02-27 10:14:40"
mongo,"2009-01-15 08:15:18",440070,"2013-02-27 08:23:14"
mongo,"2009-01-15 08:15:18",440074,"2013-02-28 10:53:57"
mongo,"2009-01-15 08:15:18",440078,"2013-02-28 07:31:09"
mongo,"2009-01-15 08:15:18",440083,"2013-02-28 06:15:16"
mongo,"2009-01-15 08:15:18",440086,"2013-02-26 13:23:39"
mongo,"2009-01-15 08:15:18",440094,"2013-02-26 13:23:39"
mongo,"2009-01-15 08:15:18",440105,"2013-02-27 13:03:29"
mongo,"2009-01-15 08:15:18",440112,"2013-02-27 12:16:32"
mongo,"2009-01-15 08:15:18",440117,"2013-02-27 10:50:20"
mongo,"2009-01-15 08:15:18",440124,"2013-02-26 09:31:10"
mongo,"2009-01-15 08:15:18",440128,"2013-02-27 09:25:47"
mongo,"2009-01-15 08:15:18",440137,"2013-02-26 21:58:36"
mongo,"2009-01-15 08:15:18",440141,"2013-02-26 19:27:12"
mongo,"2009-01-15 08:15:18",440145,"2013-02-27 06:51:22"
mongo,"2009-01-15 08:15:18",440149,"2013-02-27 06:50:04"
mongo,"2009-01-15 08:15:18",440155,"2013-02-27 06:40:25"
mongo,"2009-01-15 08:15:18",440164,"2013-02-26 13:51:12"
mongo,"2009-01-15 08:15:18",440166,"2013-02-24 03:32:04"
mongo,"2009-01-15 08:15:18",440174,"2013-02-26 09:59:36"
mongo,"2009-01-15 08:15:18",440181,"2013-02-25 14:36:59"
mongo,"2009-01-15 08:15:18",440187,"2013-02-25 13:51:48"
mongo,"2009-01-15 08:15:18",440196,"2013-02-22 16:15:31"
mongo,"2009-01-15 08:15:18",440202,"2013-02-22 10:42:21"
mongo,"2009-01-15 08:15:18",440208,"2013-02-22 08:58:46"
mongo,"2009-01-15 08:15:18",440213,"2013-02-20 08:53:10"
mongo,"2009-01-15 08:15:18",440218,"2013-02-19 08:58:57"
mongo,"2009-01-15 08:15:18",440224,"2013-02-15 15:41:47"
mongo,"2009-01-15 08:15:18",440231,"2013-02-15 14:02:06"
mongo,"2009-01-15 08:15:18",440243,"2013-02-22 02:07:30"
mongo,"2009-01-15 08:15:18",440246,"2013-02-26 07:21:34"
mongo,"2009-01-15 08:15:18",440255,"2013-02-25 08:41:27"
mongo,"2009-01-15 08:15:18",440261,"2013-02-24 13:44:05"
mongo,"2009-01-15 08:15:18",440264,"2013-02-24 04:15:20"
mongo,"2009-01-15 08:15:18",440267,"2013-02-23 20:11:54"
mongo,"2009-01-15 08:15:18",440272,"2013-02-22 13:37:22"
mongo,"2009-01-15 08:15:18",440281,"2013-02-22 13:45:13"
mongo,"2009-01-15 08:15:18",440287,"2013-02-22 12:48:24"
mongo,"2009-01-15 08:15:18",440291,"2013-02-22 11:09:48"
mongo,"2009-01-15 08:15:18",440294,"2013-02-22 08:33:36"
mongo,"2009-01-15 08:15:18",440298,"2013-02-22 10:14:05"
mongo,"2009-01-15 08:15:18",440302,"2013-02-22 09:55:36"
mongo,"2009-01-15 08:15:18",440306,"2013-02-22 08:38:54"
mongo,"2009-01-15 08:15:18",440311,"2013-02-21 12:09:06"
mongo,"2009-01-15 08:15:18",440318,"2013-02-21 09:40:21"
mongo,"2009-01-15 08:15:18",440323,"2013-02-21 08:53:37"
mongo,"2009-01-15 08:15:18",440327,"2013-02-15 06:46:25"
mongo,"2009-01-15 08:15:18",440330,"2013-02-21 08:01:35"
mongo,"2009-01-15 08:15:18",440334,"2013-02-20 22:23:48"
mongo,"2009-01-15 08:15:18",440336,"2013-02-20 14:42:56"
mongo,"2009-01-15 08:15:18",440345,"2013-02-21 05:40:55"
mongo,"2009-01-15 08:15:18",440348,"2013-02-20 16:47:13"
mongo,"2009-01-15 08:15:18",440352,"2013-02-20 16:34:29"
mongo,"2009-01-15 08:15:18",440362,"2013-02-20 16:34:46"
mongo,"2009-01-15 08:15:18",440365,"2013-02-20 16:28:39"
mongo,"2009-01-15 08:15:18",440370,"2013-02-20 15:06:39"
mongo,"2009-01-15 08:15:18",440377,"2013-02-20 16:16:19"
mongo,"2009-01-15 08:15:18",440380,"2013-02-20 14:26:55"
mongo,"2009-01-15 08:15:18",440384,"2013-02-20 07:34:19"
mongo,"2009-01-15 08:15:18",440390,"2013-02-20 11:40:00"
mongo,"2009-01-15 08:15:18",440399,"2013-02-20 12:51:02"
mongo,"2009-01-15 08:15:18",440408,"2013-02-20 12:35:50"
mongo,"2009-01-15 08:15:18",440411,"2013-02-20 12:22:35"
mongo,"2009-01-15 08:15:18",440419,"2013-02-20 12:12:00"
mongo,"2009-01-15 08:15:18",440422,"2013-02-20 11:40:28"
mongo,"2009-01-15 08:15:18",440430,"2013-02-19 16:12:15"
mongo,"2009-01-15 08:15:18",440439,"2013-02-20 07:22:35"
mongo,"2009-01-15 08:15:18",440442,"2013-02-20 09:50:27"
mongo,"2009-01-15 08:15:18",440449,"2013-02-20 09:56:24"
mongo,"2009-01-15 08:15:18",440456,"2013-02-20 08:41:00"
mongo,"2009-01-15 08:15:18",440464,"2013-02-20 09:15:46"
mongo,"2009-01-15 08:15:18",440468,"2013-02-19 14:35:12"
mongo,"2009-01-15 08:15:18",440472,"2013-02-19 15:35:49"
mongo,"2009-01-15 08:15:18",440481,"2013-02-20 06:37:00"
mongo,"2009-01-15 08:15:18",440484,"2013-02-20 05:55:48"
mongo,"2009-01-15 08:15:18",440493,"2013-02-15 08:36:33"
mongo,"2009-01-15 08:15:18",440498,"2013-02-19 07:58:30"
mongo,"2009-01-15 08:15:18",440500,"2013-02-18 09:55:42"
mongo,"2009-01-15 08:15:18",440511,"2013-02-14 14:09:12"
mongo,"2009-01-15 08:15:18",440515,"2013-02-15 18:26:34"
mongo,"2009-01-15 08:15:18",440523,"2013-02-15 15:34:47"
mongo,"2009-01-15 08:15:18",440527,"2013-02-15 16:43:29"
mongo,"2009-01-15 08:15:18",440535,"2013-02-15 15:31:08"
mongo,"2009-01-15 08:15:18",440538,"2013-02-15 15:06:28"
mongo,"2009-01-15 08:15:18",440542,"2013-02-15 14:40:12"
mongo,"2009-01-15 08:15:18",440553,"2013-02-15 12:57:35"
mongo,"2009-01-15 08:15:18",440557,"2013-02-15 11:39:58"
mongo,"2009-01-15 08:15:18",440560,"2013-02-15 11:57:36"
mongo,"2009-01-15 08:15:18",440568,"2013-02-15 10:57:45"
mongo,"2009-01-15 08:15:18",440572,"2013-02-15 10:35:32"
mongo,"2009-01-15 08:15:18",440575,"2013-02-13 06:56:57"
mongo,"2009-01-15 08:15:18",440579,"2013-01-28 10:58:11"
mongo,"2009-01-15 08:15:18",440582,"2013-02-13 11:28:31"
mongo,"2009-01-15 08:15:18",440588,"2013-02-15 05:15:40"
mongo,"2009-01-15 08:15:18",440592,"2013-02-14 14:52:46"
mongo,"2009-01-15 08:15:18",440594,"2013-02-14 22:26:56"
mongo,"2009-01-15 08:15:18",440598,"2013-02-13 14:51:41"
mongo,"2009-01-15 08:15:18",440600,"2013-02-11 09:41:46"
mongo,"2009-01-15 08:15:18",440603,"2013-02-14 09:14:09"
mongo,"2009-01-15 08:15:18",440606,"2013-02-14 12:17:35"
mongo,"2009-01-15 08:15:18",440609,"2013-02-14 10:50:45"
mongo,"2009-01-15 08:15:18",440613,"2013-02-13 16:25:30"
mongo,"2009-01-15 08:15:18",440618,"2013-02-12 15:56:35"
mongo,"2009-01-15 08:15:18",440622,"2013-02-12 09:16:35"
mongo,"2009-01-15 08:15:18",440625,"2013-02-12 08:02:57"
mongo,"2009-01-15 08:15:18",440631,"2013-02-13 15:52:51"
mongo,"2009-01-15 08:15:18",440633,"2013-02-07 10:34:44"
mongo,"2009-01-15 08:15:18",440645,"2013-02-13 07:29:53"
mongo,"2009-01-15 08:15:18",440648,"2013-02-13 07:23:56"
mongo,"2009-01-15 08:15:18",440649,"2013-02-13 06:15:45"
mongo,"2009-01-15 08:15:18",440654,"2013-02-07 08:58:39"
mongo,"2009-01-15 08:15:18",440660,"2013-01-25 10:38:16"
mongo,"2009-01-15 08:15:18",440667,"2013-01-24 07:19:11"
mongo,"2009-01-15 08:15:18",440672,"2013-01-23 20:37:40"
mongo,"2009-01-15 08:15:18",440674,"2013-02-13 07:01:34"
mongo,"2009-01-15 08:15:18",440679,"2013-02-12 18:38:04"
mongo,"2009-01-15 08:15:18",440682,"2013-02-12 17:38:16"
mongo,"2009-01-15 08:15:18",440684,"2013-02-12 17:36:29"
mongo,"2009-01-15 08:15:18",440687,"2013-02-12 17:30:03"
mongo,"2009-01-15 08:15:18",440694,"2013-02-12 15:59:50"
mongo,"2009-01-15 08:15:18",440701,"2013-02-12 15:25:40"
mongo,"2009-01-15 08:15:18",440706,"2013-02-12 15:05:35"
mongo,"2009-01-15 08:15:18",440709,"2013-02-12 11:27:07"
mongo,"2009-01-15 08:15:18",440712,"2013-02-12 09:42:35"
mongo,"2009-01-15 08:15:18",440714,"2013-02-07 12:26:44"
mongo,"2009-01-15 08:15:18",440717,"2013-02-07 11:18:17"
mongo,"2009-01-15 08:15:18",440722,"2013-01-02 08:47:52"
mongo,"2009-01-15 08:15:18",440726,"2013-02-12 13:11:15"
mongo,"2009-01-15 08:15:18",440727,"2013-02-12 13:08:02"
mongo,"2009-01-15 08:15:18",440731,"2013-02-08 09:04:35"
mongo,"2009-01-15 08:15:18",440734,"2013-02-12 12:58:38"
mongo,"2009-01-15 08:15:18",440737,"2013-02-08 08:56:09"
mongo,"2009-01-15 08:15:18",440740,"2013-02-12 12:51:43"
mongo,"2009-01-15 08:15:18",440742,"2013-02-12 12:51:19"
mongo,"2009-01-15 08:15:18",440747,"2013-02-12 12:32:24"
mongo,"2009-01-15 08:15:18",440756,"2013-02-12 11:17:39"
mongo,"2009-01-15 08:15:18",440766,"2013-02-12 11:16:08"
mongo,"2009-01-15 08:15:18",440776,"2013-02-12 11:13:35"
mongo,"2009-01-15 08:15:18",440783,"2013-02-12 10:09:19"
mongo,"2009-01-15 08:15:18",440788,"2013-01-31 14:59:23"
mongo,"2009-01-15 08:15:18",440794,"2013-02-12 10:43:01"
mongo,"2009-01-15 08:15:18",440797,"2013-02-12 11:02:38"
mongo,"2009-01-15 08:15:18",440799,"2013-02-12 07:24:49"
mongo,"2009-01-15 08:15:18",440806,"2013-02-11 15:19:26"
mongo,"2009-01-15 08:15:18",440809,"2013-02-12 06:47:14"
mongo,"2009-01-15 08:15:18",440814,"2013-02-11 15:06:33"
mongo,"2009-01-15 08:15:18",440817,"2013-02-11 14:42:00"
mongo,"2009-01-15 08:15:18",440821,"2013-02-09 22:13:05"
mongo,"2009-01-15 08:15:18",440825,"2013-02-09 22:11:53"
mongo,"2009-01-15 08:15:18",440832,"2013-02-09 15:00:38"
mongo,"2009-01-15 08:15:18",440837,"2013-02-07 13:19:06"
mongo,"2009-01-15 08:15:18",440840,"2013-02-11 13:00:10"
mongo,"2009-01-15 08:15:18",440845,"2013-02-08 11:03:14"
mongo,"2009-01-15 08:15:18",440848,"2013-02-11 12:04:27"
mongo,"2009-01-15 08:15:18",440855,"2013-02-11 10:34:42"
mongo,"2009-01-15 08:15:18",440866,"2013-02-08 19:40:00"
mongo,"2009-01-15 08:15:18",440871,"2013-02-11 08:05:08"
mongo,"2009-01-15 08:15:18",440882,"2013-02-08 18:48:34"
mongo,"2009-01-15 08:15:18",440887,"2013-01-29 08:08:11"
mongo,"2009-01-15 08:15:18",440895,"2013-02-08 13:07:23"
mongo,"2009-01-15 08:15:18",440901,"2013-02-08 12:22:22"
mongo,"2009-01-15 08:15:18",440903,"2013-02-08 13:10:27"
mongo,"2009-01-15 08:15:18",440907,"2013-02-08 10:16:35"
mongo,"2009-01-15 08:15:18",440914,"2013-02-08 09:30:48"
mongo,"2009-01-15 08:15:18",440918,"2013-02-08 09:37:55"
mongo,"2009-01-15 08:15:18",440922,"2013-02-08 09:37:06"
mongo,"2009-01-15 08:15:18",440925,"2013-02-08 07:08:04"
mongo,"2009-01-15 08:15:18",440928,"2013-02-07 12:28:52"
mongo,"2009-01-15 08:15:18",440935,"2013-02-07 15:49:54"
mongo,"2009-01-15 08:15:18",440945,"2013-02-07 15:20:51"
mongo,"2009-01-15 08:15:18",440947,"2013-02-07 13:53:24"
mongo,"2009-01-15 08:15:18",440955,"2013-02-07 13:37:59"
mongo,"2009-01-15 08:15:18",440960,"2013-02-01 10:39:51"
mongo,"2009-01-15 08:15:18",440965,"2013-02-07 11:54:52"
mongo,"2009-01-15 08:15:18",440971,"2013-02-01 15:28:15"
mongo,"2009-01-15 08:15:18",440977,"2013-01-31 00:28:38"
mongo,"2009-01-15 08:15:18",440981,"2013-01-30 10:10:53"
mongo,"2009-01-15 08:15:18",440990,"2013-01-29 15:34:25"
mongo,"2009-01-15 08:15:18",440993,"2013-01-30 15:25:22"
mongo,"2009-01-15 08:15:18",440997,"2013-01-30 12:40:55"
mongo,"2009-01-15 08:15:18",440998,"2013-01-28 14:32:33"
mongo,"2009-01-15 08:15:18",441007,"2013-01-29 16:17:16"
mongo,"2009-01-15 08:15:18",441013,"2013-01-29 15:05:27"
mongo,"2009-01-15 08:15:18",441020,"2013-01-24 15:31:11"
mongo,"2009-01-15 08:15:18",441027,"2013-01-29 12:36:17"
mongo,"2009-01-15 08:15:18",441036,"2013-01-29 10:43:24"
mongo,"2009-01-15 08:15:18",441040,"2013-01-28 11:35:26"
mongo,"2009-01-15 08:15:18",441044,"2013-02-07 06:16:30"
mongo,"2009-01-15 08:15:18",441049,"2013-02-02 17:32:06"
mongo,"2009-01-15 08:15:18",441055,"2013-02-02 07:33:23"
mongo,"2009-01-15 08:15:18",441060,"2013-02-01 11:27:53"
mongo,"2009-01-15 08:15:18",441064,"2013-01-30 07:13:24"
mongo,"2009-01-15 08:15:18",441068,"2013-01-25 15:35:51"
mongo,"2009-01-15 08:15:18",441071,"2013-01-28 07:29:44"
mongo,"2009-01-15 08:15:18",441074,"2013-01-22 15:19:22"
mongo,"2009-01-15 08:15:18",441077,"2013-01-31 13:19:28"
mongo,"2009-01-15 08:15:18",441081,"2013-01-24 08:07:18"
mongo,"2009-01-15 08:15:18",441087,"2013-02-01 11:04:51"
mongo,"2009-01-15 08:15:18",441094,"2013-01-30 12:51:42"
mongo,"2009-01-15 08:15:18",441096,"2013-02-01 08:19:43"
mongo,"2009-01-15 08:15:18",441101,"2013-01-31 15:42:40"
mongo,"2009-01-15 08:15:18",441110,"2013-01-30 08:35:28"
mongo,"2009-01-15 08:15:18",441118,"2013-01-30 13:24:08"
mongo,"2009-01-15 08:15:18",441126,"2013-01-29 11:42:14"
mongo,"2009-01-15 08:15:18",441129,"2013-01-29 11:36:24"
mongo,"2009-01-15 08:15:18",441133,"2013-01-29 10:09:40"
mongo,"2009-01-15 08:15:18",441138,"2013-01-29 09:55:04"
mongo,"2009-01-15 08:15:18",441142,"2013-01-29 08:50:16"
mongo,"2009-01-15 08:15:18",441147,"2013-01-29 05:00:26"
mongo,"2009-01-15 08:15:18",441152,"2013-01-28 14:14:25"
mongo,"2009-01-15 08:15:18",441153,"2013-01-29 04:10:39"
mongo,"2009-01-15 08:15:18",441157,"2013-01-28 14:13:10"
mongo,"2009-01-15 08:15:18",441161,"2013-01-28 14:10:35"
mongo,"2009-01-15 08:15:18",441164,"2013-01-28 13:29:10"
mongo,"2009-01-15 08:15:18",441169,"2013-01-28 13:09:50"
mongo,"2009-01-15 08:15:18",441178,"2013-01-28 09:11:59"
mongo,"2009-01-15 08:15:18",441181,"2013-01-28 08:42:08"
mongo,"2009-01-15 08:15:18",441184,"2013-01-28 07:55:04"
mongo,"2009-01-15 08:15:18",441191,"2013-01-28 06:20:52"
mongo,"2009-01-15 08:15:18",441195,"2013-01-22 13:42:02"
mongo,"2009-01-15 08:15:18",441199,"2013-01-26 14:57:55"
mongo,"2009-01-15 08:15:18",441202,"2013-01-26 07:25:34"
mongo,"2009-01-15 08:15:18",441206,"2013-01-25 13:54:21"
mongo,"2009-01-15 08:15:18",441209,"2013-01-25 13:41:49"
mongo,"2009-01-15 08:15:18",441211,"2013-01-25 12:30:30"
mongo,"2009-01-15 08:15:18",441215,"2013-01-24 11:42:15"
mongo,"2009-01-15 08:15:18",441216,"2013-01-24 11:23:25"
mongo,"2009-01-15 08:15:18",441220,"2013-01-22 12:25:16"
mongo,"2009-01-15 08:15:18",441224,"2013-01-25 08:52:45"
mongo,"2009-01-15 08:15:18",441227,"2013-01-25 08:50:40"
mongo,"2009-01-15 08:15:18",441230,"2013-01-25 04:47:32"
mongo,"2009-01-15 08:15:18",441233,"2013-01-23 12:51:26"
mongo,"2009-01-15 08:15:18",441237,"2013-01-25 07:33:46"
mongo,"2009-01-15 08:15:18",441241,"2013-01-25 07:33:19"
mongo,"2009-01-15 08:15:18",441247,"2013-01-24 16:00:23"
mongo,"2009-01-15 08:15:18",441251,"2013-01-24 14:03:26"
mongo,"2009-01-15 08:15:18",441259,"2013-01-24 12:20:04"
mongo,"2009-01-15 08:15:18",441262,"2013-01-24 10:24:56"
mongo,"2009-01-15 08:15:18",441264,"2013-01-24 08:37:32"
mongo,"2009-01-15 08:15:18",441268,"2013-01-24 09:47:40"
mongo,"2009-01-15 08:15:18",441270,"2013-01-24 09:32:54"
mongo,"2009-01-15 08:15:18",441274,"2013-01-24 07:48:42"
mongo,"2009-01-15 08:15:18",441276,"2013-01-24 07:27:06"
mongo,"2009-01-15 08:15:18",441280,"2013-01-24 07:42:55"
mongo,"2009-01-15 08:15:18",441285,"2013-01-24 07:36:59"
mongo,"2009-01-15 08:15:18",441286,"2013-01-24 07:45:22"
mongo,"2009-01-15 08:15:18",441289,"2013-01-23 14:56:40"
mongo,"2009-01-15 08:15:18",441291,"2013-01-23 12:54:25"
mongo,"2009-01-15 08:15:18",441293,"2013-01-23 10:57:42"
mongo,"2009-01-15 08:15:18",441301,"2013-01-23 10:27:14"
mongo,"2009-01-15 08:15:18",441302,"2013-01-23 10:28:40"
mongo,"2009-01-15 08:15:18",441309,"2013-01-23 08:51:34"
mongo,"2009-01-15 08:15:18",441314,"2013-01-22 15:52:52"
mongo,"2009-01-15 08:15:18",441319,"2013-01-22 14:57:25"
mongo,"2009-01-15 08:15:18",441326,"2013-01-22 13:19:26"
mongo,"2009-01-15 08:15:18",441330,"2013-01-22 12:32:34"
mongo,"2009-01-15 08:15:18",441332,"2013-01-22 12:02:47"
mongo,"2009-01-15 08:15:18",441337,"2013-01-22 11:47:25"
mongo,"2009-01-15 08:15:18",441342,"2013-01-22 10:44:50"
mongo,"2009-01-15 08:15:18",441349,"2013-01-22 11:02:27"
mongo,"2009-01-15 08:15:18",441355,"2013-01-22 10:57:48"
mongo,"2009-01-15 08:15:18",441360,"2013-01-22 10:32:29"
mongo,"2009-01-15 08:15:18",441366,"2013-01-22 10:20:29"
mongo,"2009-01-15 08:15:18",441368,"2013-01-22 10:53:52"
mongo,"2009-01-15 08:15:18",441373,"2013-01-22 10:51:50"
mongo,"2009-01-15 08:15:18",441377,"2013-01-22 10:36:24"
mongo,"2009-01-15 08:15:18",441378,"2013-01-22 09:33:03"
mongo,"2009-01-15 08:15:18",441381,"2013-01-22 09:26:31"
mongo,"2009-01-15 08:15:18",441384,"2013-01-22 09:23:50"
mongo,"2009-01-15 08:15:18",441386,"2013-01-22 10:27:17"
mongo,"2009-01-15 08:15:18",441387,"2013-01-22 10:11:41"
mongo,"2009-01-15 08:15:18",441391,"2013-01-18 15:29:50"
mongo,"2009-01-15 08:15:18",441393,"2013-01-18 10:29:56"
mongo,"2009-01-15 08:15:18",441394,"2013-01-22 09:53:42"
mongo,"2009-01-15 08:15:18",441398,"2013-01-22 07:37:55"
mongo,"2009-01-15 08:15:18",441401,"2013-01-22 08:43:52"
mongo,"2009-01-15 08:15:18",441403,"2013-01-22 00:39:18"
mongo,"2009-01-15 08:15:18",441406,"2013-01-21 10:23:26"
mongo,"2009-01-15 08:15:18",441409,"2013-01-21 22:07:03"
mongo,"2009-01-15 08:15:18",441411,"2013-01-21 21:25:29"
mongo,"2009-01-15 08:15:18",441415,"2013-01-21 13:45:35"
mongo,"2009-01-15 08:15:18",441419,"2013-01-21 12:49:37"
mongo,"2009-01-15 08:15:18",441421,"2013-01-21 12:36:38"
mongo,"2009-01-15 08:15:18",441425,"2013-01-21 12:04:09"
mongo,"2009-01-15 08:15:18",441428,"2013-01-21 11:15:13"
mongo,"2009-01-15 08:15:18",441430,"2013-01-21 09:31:28"
mongo,"2009-01-15 08:15:18",441433,"2013-01-21 08:55:25"
mongo,"2009-01-15 08:15:18",441435,"2013-01-21 08:39:09"
mongo,"2009-01-15 08:15:18",441439,"2013-01-21 08:21:04"
mongo,"2009-01-15 08:15:18",441440,"2013-01-19 17:47:28"
mongo,"2009-01-15 08:15:18",441443,"2013-01-19 11:54:32"
mongo,"2009-01-15 08:15:18",441447,"2013-01-19 11:48:01"
mongo,"2009-01-15 08:15:18",441448,"2013-01-12 12:20:25"
mongo,"2009-01-15 08:15:18",441452,"2013-01-13 02:52:44"
mongo,"2009-01-15 08:15:18",441457,"2013-01-18 14:57:53"
mongo,"2009-01-15 08:15:18",441462,"2013-01-18 15:37:08"
mongo,"2009-01-15 08:15:18",441467,"2013-01-18 13:50:39"
mongo,"2009-01-15 08:15:18",441471,"2013-01-18 12:38:17"
mongo,"2009-01-15 08:15:18",441476,"2013-01-17 19:42:26"
mongo,"2009-01-15 08:15:18",441478,"2013-01-18 19:32:25"
mongo,"2009-01-15 08:15:18",441481,"2013-01-18 19:10:29"
mongo,"2009-01-15 08:15:18",441484,"2013-01-18 14:46:27"
mongo,"2009-01-15 08:15:18",441487,"2013-01-18 15:09:24"
mongo,"2009-01-15 08:15:18",441489,"2013-01-18 15:00:37"
mongo,"2009-01-15 08:15:18",441492,"2013-01-18 14:36:24"
mongo,"2009-01-15 08:15:18",441496,"2013-01-18 14:36:10"
mongo,"2009-01-15 08:15:18",441497,"2013-01-18 14:38:49"
mongo,"2009-01-15 08:15:18",441502,"2013-01-18 14:15:28"
mongo,"2009-01-15 08:15:18",441505,"2013-01-18 14:11:17"
mongo,"2009-01-15 08:15:18",441508,"2013-01-18 12:52:52"
mongo,"2009-01-15 08:15:18",441509,"2013-01-18 13:39:46"
mongo,"2009-01-15 08:15:18",441514,"2013-01-18 13:28:28"
mongo,"2009-01-15 08:15:18",441520,"2013-01-18 13:01:53"
mongo,"2009-01-15 08:15:18",441523,"2013-01-18 11:23:52"
mongo,"2009-01-15 08:15:18",441526,"2013-01-18 08:26:30"
mongo,"2009-01-15 08:15:18",441529,"2013-01-18 08:16:11"
mongo,"2009-01-15 08:15:18",441533,"2013-01-18 07:49:19"
mongo,"2009-01-15 08:15:18",441535,"2013-01-16 10:35:15"
mongo,"2009-01-15 08:15:18",441538,"2013-01-17 15:01:07"
mongo,"2009-01-15 08:15:18",441540,"2013-01-17 13:29:36"
mongo,"2009-01-15 08:15:18",441544,"2013-01-17 14:15:14"
mongo,"2009-01-15 08:15:18",441551,"2013-01-17 13:38:56"
mongo,"2009-01-15 08:15:18",441557,"2013-01-16 15:53:03"
mongo,"2009-01-15 08:15:18",441561,"2013-01-15 16:19:32"
mongo,"2009-01-15 08:15:18",441567,"2013-01-15 15:34:07"
mongo,"2009-01-15 08:15:18",441572,"2013-01-15 11:08:18"
mongo,"2009-01-15 08:15:18",441574,"2013-01-17 10:22:24"
mongo,"2009-01-15 08:15:18",441579,"2013-01-16 14:14:02"
mongo,"2009-01-15 08:15:18",441586,"2013-01-16 12:12:47"
mongo,"2009-01-15 08:15:18",441589,"2013-01-17 12:14:40"
mongo,"2009-01-15 08:15:18",441590,"2013-01-17 11:48:21"
mongo,"2009-01-15 08:15:18",441598,"2013-01-16 11:52:14"
mongo,"2009-01-15 08:15:18",441604,"2013-01-16 10:59:15"
mongo,"2009-01-15 08:15:18",441609,"2013-01-16 11:13:13"
mongo,"2009-01-15 08:15:18",441617,"2013-01-15 11:50:29"
mongo,"2009-01-15 08:15:18",441627,"2013-01-16 14:24:49"
mongo,"2009-01-15 08:15:18",441630,"2013-01-17 09:49:48"
